utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems
110622_A1203347923#20913#9005548703211761,110622/A1203347923#20913#9005548703211761.wav,DỪNG KỂ CHUYỆN,DỪNG KỂ CHUYỆN,110622,1.2036111111111107,2.336611111111112,
110622_A1203347923#20913#9005548882066510,110622/A1203347923#20913#9005548882066510.wav,MỞ NHẠC KHÔNG LỜI GUITAR,MỞ NHẠC KHÔNG LỜI GUITAR,110622,1.9747245370370368,4.712547364672364,
110622_A1203347923#20913#9005548904588107,110622/A1203347923#20913#9005548904588107.wav,MỞ MỘT BÀI HÁT,MỞ MỘT BÀI HÁT,110622,3.9134711538461535,4.961728067895831,
110622_A1203347923#20913#9005548587376957,110622/A1203347923#20913#9005548587376957.wav,MỞ NHẠC BUỔI SÁNG,MỞ NHẠC BUỔI SÁNG,110622,1.4161061253561251,2.645527558341407,
110622_A1203347923#20913#9005548790118094,110622/A1203347923#20913#9005548790118094.wav,KỂ CHUYỆN CON TRÂU,KỂ CHUYỆN CON TRÂU,110622,1.6841059833856729,2.8130931628728524,
110622_A1203347923#20913#9005548838898564,110622/A1203347923#20913#9005548838898564.wav,DỪNG PHÁT NHẠC,DỪNG PHÁT NHẠC,110622,1.741140491452991,2.6964588675213674,
110622_A1203347923#20913#9005548905165346,110622/A1203347923#20913#9005548905165346.wav,CÁCH MỞ LU TÚT,CÁCH MỞ BLUETOOTH,110622,1.7843760683760683,2.968534188034188,
110622_A1203347923#20913#9005548898198836,110622/A1203347923#20913#9005548898198836.wav,MỞ NHẠC CHIÊU TIK TOK,MỞ NHẠC CHIÊU TIK TOK,110622,1.7163732193732195,3.372023592168273,
110622_A1203347923#20913#9005548878199442,110622/A1203347923#20913#9005548878199442.wav,SÁNG MAI GỌI MÌNH DẬY LÚC NĂM GIỜ,SÁNG MAI GỌI MÌNH DẬY LÚC 5 GIỜ,110622,2.0242564102564105,4.357030427813843,
110622_A1204987318#20912#9005548291644844,110622/A1204987318#20912#9005548291644844.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.24,2.0441843065693432,
110622_A1204987318#20912#9005548382376887,110622/A1204987318#20912#9005548382376887.wav,ÂM LƯỢNG TO HƠN TÍ,ÂM LƯỢNG TO HƠN TÍ,110622,1.4473954772079771,2.64373611111111,
110622_A1204987318#20912#9005548369762349,110622/A1204987318#20912#9005548369762349.wav,MỞ TO LÊN MỞ NHẠC TO LÊN,MỞ TO LÊN MỞ NHẠC TO LÊN,110622,1.2612150997151002,3.152737891737892,
110622_A1204987318#20912#9005548641211248,110622/A1204987318#20912#9005548641211248.wav,DỪNG LẠI ĐI,DỪNG LẠI ĐI,110622,4.7765543091168094,5.729792913105413,
110622_A1204987318#20912#9005548223371635,110622/A1204987318#20912#9005548223371635.wav,THIẾU NHI,THIẾU NHI,110622,1.5927562269795217,2.3298939149190345,
110622_A1204987318#20912#9005548225264196,110622/A1204987318#20912#9005548225264196.wav,BA MƯƠI PHÚT NỮA NHẮC HẸN,30 PHÚT NỮA NHẮC HẸN,110622,1.994950142450142,3.92826103988604,
110622_A1204987318#20912#9005548802676889,110622/A1204987318#20912#9005548802676889.wav,TẮT NHẠC ĐI,TẮT NHẠC ĐI,110622,0.3862877492877491,1.574068376068375,
110622_A1204987318#20912#9005548038216883,110622/A1204987318#20912#9005548038216883.wav,THIẾU NHI,THIẾU NHI,110622,3.218580055325121,4.087337890082954,
110622_A1204987318#20912#9005548833261663,110622/A1204987318#20912#9005548833261663.wav,MỘT PHÚT NỮA NHẮC MÌNH ĐI LÀM VIỆC NHA,1 PHÚT NỮA NHẮC MÌNH ĐI LÀM VIỆC NHA,110622,1.471776709401709,3.526342592592592,
110622_A1210378632#20911#9005548872942547,110622/A1210378632#20911#9005548872942547.wav,MỞ TRUYỆN HAI NGÔI SAO,MỞ TRUYỆN HAI NGÔI SAO,110622,1.6438092948717946,3.52685844017094,
110622_A1210378632#20911#9005548907147037,110622/A1210378632#20911#9005548907147037.wav,MỞ BÀI HÁT TÌNH THÔI XÓT XA,MỞ BÀI HÁT TÌNH THÔI XÓT XA,110622,1.8,4.912238603988604,
110622_A1210378632#20911#9005548906964132,110622/A1210378632#20911#9005548906964132.wav,NĂM CỘNG NĂM BẰNG MẤY,5 + 5 BẰNG MẤY,110622,3.762481303418804,5.192481303418804,
110622_A1210378632#20911#9005548004493592,110622/A1210378632#20911#9005548004493592.wav,BÂY GIỜ LÀ MẤY GIỜ,BÂY GIỜ LÀ MẤY GIỜ,110622,1.4550400641025645,2.6001549145299148,
110622_A1210378632#20911#9005548907264800,110622/A1210378632#20911#9005548907264800.wav,MỞ BÀI HÁT TÌNH THÔI XÓT XA,MỞ BÀI HÁT TÌNH THÔI XÓT XA,110622,2.2203803418803414,4.576388888888889,
110622_A1210378632#20911#9005548445882640,110622/A1210378632#20911#9005548445882640.wav,MAIKA CÓ TỪ KHI NÀO,MAIKA CÓ TỪ KHI NÀO,110622,1.289838141025641,3.2856618589743585,
110622_A1210378632#20911#9005548904661223,110622/A1210378632#20911#9005548904661223.wav,KỂ CHUYỆN SƠN TINH THỦY TINH,KỂ CHUYỆN SƠN TINH THỦY TINH,110622,2.172892628205128,4.111312321937323,
110622_A1210378632#20911#9005548567390792,110622/A1210378632#20911#9005548567390792.wav,EM CÓ THỂ KỂ CHO CHỊ MỘT CÂU CHUYỆN,EM CÓ THỂ KỂ CHO CHỊ MỘT CÂU CHUYỆN,110622,3.5054273504273503,5.621153846153847,
110622_A1210378632#20911#9005548821407707,110622/A1210378632#20911#9005548821407707.wav,KỂ CHUYỆN MA,KỂ CHUYỆN MA,110622,1.9659757834757827,3.0811225071225063,
110622_A1210378632#20911#9005548178335811,110622/A1210378632#20911#9005548178335811.wav,DỪNG,DỪNG,110622,1.2976581196581198,1.7217393162393164,
110622_A1210378632#20911#9005548526239656,110622/A1210378632#20911#9005548526239656.wav,MỞ ĐỌC TRUYỆN ĐÊM KHUYA CỦA ĐÀI TIẾNG NÓI VIỆT NAM,MỞ ĐỌC TRUYỆN ĐÊM KHUYA CỦA ĐÀI TIẾNG NÓI VIỆT NAM,110622,1.9091355056980053,5.855424323361823,
110622_A1210378632#20911#9005548580905738,110622/A1210378632#20911#9005548580905738.wav,KỂ CHUYỆN CHO AI NGHE,KỂ CHUYỆN CHO AI NGHE,110622,1.534722222222222,2.808888888888889,
110622_A1210378632#20911#9005548821037599,110622/A1210378632#20911#9005548821037599.wav,KỂ CHUYỆN MA,KỂ CHUYỆN MA,110622,1.3672320606400898,2.376859797866367,
110622_A1210378632#20911#9005548867842129,110622/A1210378632#20911#9005548867842129.wav,DỪNG LẠI,DỪNG LẠI,110622,1.509824608262108,2.0502154558404566,
110622_A1210378632#20911#9005548821394110,110622/A1210378632#20911#9005548821394110.wav,MỞ NHẠC TRỮ TÌNH,MỞ NHẠC TRỮ TÌNH,110622,3.04,4.391716184232827,
110622_A1203021657#20910#9005548880345752,110622/A1203021657#20910#9005548880345752.wav,KỂ CHUYỆN MA,KỂ CHUYỆN MA,110622,1.9774802350427356,3.1857467948717955,
110622_A1203021657#20910#9005548445432307,110622/A1203021657#20910#9005548445432307.wav,THÁNG ĐẦU TIÊN,THÁNG ĐẦU TIÊN,110622,1.7269159544159547,2.4517534176940967,
110622_A1203021657#20910#9005548872373354,110622/A1203021657#20910#9005548872373354.wav,NĂM PHÚT NỮA TẠM DỪNG NHÉ,NĂM PHÚT NỮA TẠM DỪNG NHÉ,110622,1.903822222771468,3.483043373979372,
110622_A1203021657#20910#9005548649627693,110622/A1203021657#20910#9005548649627693.wav,MỞ NHỎ LẠI,MỞ NHỎ LẠI,110622,1.42244301994302,2.2557834757834754,
110622_A1203021657#20910#9005548880155329,110622/A1203021657#20910#9005548880155329.wav,KỂ CHUYỆN CÔ BÉ LỌ LEM,KỂ CHUYỆN CÔ BÉ LỌ LEM,110622,2.2637314814814813,5.860656305639794,
110622_A1203021657#20910#9005548879546018,110622/A1203021657#20910#9005548879546018.wav,MỞ KỂ CHUYỆN ĐÊM KHUYA,MỞ KỂ CHUYỆN ĐÊM KHUYA,110622,1.9481388888888893,3.725412393162391,
110622_A1204692694#20909#9005548904285185,110622/A1204692694#20909#9005548904285185.wav,ANH VỀ RỒI,ANH VỀ RỒI,110622,1.4136271367521362,2.090696225071224,
110622_A1204692694#20909#9005548892415421,110622/A1204692694#20909#9005548892415421.wav,HÔM NAY THỜI TIẾT THẾ NÀO,HÔM NAY THỜI TIẾT THẾ NÀO,110622,1.5785673076923077,2.7014038461538457,
110622_A1204692694#20909#9005548892383120,110622/A1204692694#20909#9005548892383120.wav,TẮT NHẠC,TẮT NHẠC,110622,1.3961438746438746,1.9166299857549856,
110622_A1118713245#20908#9005548909474076,110622/A1118713245#20908#9005548909474076.wav,THẰNG TIẾN CÓ BỊ NGU KHÔNG,THẰNG TIẾN CÓ BỊ NGU KHÔNG,110622,2.133461894586895,3.7258322649572655,
110622_A1118713245#20908#9005548894726850,110622/A1118713245#20908#9005548894726850.wav,BẬT ĐÈN TRẦN,BẬT ĐÈN TRẦN,110622,2.204872685185185,3.0342450142450144,
110622_A1118713245#20908#9005548897558440,110622/A1118713245#20908#9005548897558440.wav,TẮT NHẠC,TẮT NHẠC,110622,1.7027599715099715,2.361681801994302,
110622_A1118713245#20908#9005548909429395,110622/A1118713245#20908#9005548909429395.wav,BẬT ĐÈN TƯỜNG,BẬT ĐÈN TƯỜNG,110622,1.808149572649572,3.063905982905983,
110622_A1118713245#20908#9005548652136829,110622/A1118713245#20908#9005548652136829.wav,BẬT ĐÈN TRÒN SẢNH,BẬT ĐÈN TRÒN SẢNH,110622,1.2864818376068374,2.5478684561965803,
110622_A1118713245#20908#9005548651937882,110622/A1118713245#20908#9005548651937882.wav,TẮT ĐÈN TRẦN BẾP,TẮT ĐÈN TRẦN BẾP,110622,1.608068376068376,2.875947455322455,
110622_A1118713245#20908#9005548909656096,110622/A1118713245#20908#9005548909656096.wav,,,110622,1.695633903133903,2.8670655270655265,
110622_A1118713245#20908#9005548894676190,110622/A1118713245#20908#9005548894676190.wav,BẬT ĐÈN TƯỜNG,BẬT ĐÈN TƯỜNG,110622,1.8711226851851848,2.931870192307692,
110622_A1118713245#20908#9005548897595879,110622/A1118713245#20908#9005548897595879.wav,BẬT ĐÈN TRẦN,BẬT ĐÈN TRẦN,110622,1.4289306569343068,2.420640328467153,
110622_A1049206671#20906#9005548379720620,110622/A1049206671#20906#9005548379720620.wav,ĐỒNG Ý,ĐỒNG Ý,110622,1.175650997150997,1.850507765868499,
110622_A1049206671#20906#9005548307596258,110622/A1049206671#20906#9005548307596258.wav,MỞ NHẠC,MỞ NHẠC,110622,1.0357692307692308,1.4938376068376067,
110622_A1049206671#20906#9005548379969396,110622/A1049206671#20906#9005548379969396.wav,MỞ TRUYỆN CÔ BÉ BÁN DIÊM,MỞ TRUYỆN CÔ BÉ BÁN DIÊM,110622,1.6037051282051278,3.332029914529913,
110622_A1049206671#20906#9005548380801157,110622/A1049206671#20906#9005548380801157.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.2912083333333335,2.172827635327635,
110622_A1049206671#20906#9005548911287252,110622/A1049206671#20906#9005548911287252.wav,HÔM NAY LÀ THỨ MẤY,HÔM NAY LÀ THỨ MẤY,110622,1.272232905982906,2.1903122146984626,
110622_A1049206671#20906#9005548307630893,110622/A1049206671#20906#9005548307630893.wav,MỞ NHẠC,MỞ NHẠC,110622,1.1391725427350428,1.5377035256410267,
110622_A1203586883#20901#9005548902629496,110622/A1203586883#20901#9005548902629496.wav,GIẢM VÔ LUM,GIẢM VOLUME,110622,1.7709786324786323,2.5829620726495723,
110622_A1203586883#20901#9005548902696361,110622/A1203586883#20901#9005548902696361.wav,MỞ NHẠC,MỞ NHẠC,110622,2.1682122507122505,2.6750427350427364,
110622_A1203586883#20901#9005548726870274,110622/A1203586883#20901#9005548726870274.wav,ĐỔI BÀI,ĐỔI BÀI,110622,1.5264133132338935,2.224663678197398,
110622_A1118187919#20899#9005548914655177,110622/A1118187919#20899#9005548914655177.wav,CHÀO KHÁCH,CHÀO KHÁCH,110622,1.2918458335383076,2.0320746067520314,
110622_A1118187919#20899#9005548914673553,110622/A1118187919#20899#9005548914673553.wav,CHÀO KHÁCH,CHÀO KHÁCH,110622,1.1817905982905983,1.9531822390572389,
110622_A1118187919#20899#9005548913901874,110622/A1118187919#20899#9005548913901874.wav,ĐI LÀM,ĐI LÀM,110622,1.410335648148148,2.247057514245014,
110622_A1118187919#20899#9005548914268476,110622/A1118187919#20899#9005548914268476.wav,ĐÓNG CỬA TRƯỚC,ĐÓNG CỬA TRƯỚC,110622,1.320076708555731,2.2885466321872565,
110622_A1203991701#20898#9005548468887238,110622/A1203991701#20898#9005548468887238.wav,MỞ NHẠC THIẾU NHI,MỞ NHẠC THIẾU NHI,110622,1.3062692307692303,2.221516608391607,
110622_A1203991701#20898#9005548104720631,110622/A1203991701#20898#9005548104720631.wav,TẮT ĐI,TẮT ĐI,110622,1.3128500712250717,1.8657951215795132,
110622_A1203991701#20898#9005548807255792,110622/A1203991701#20898#9005548807255792.wav,TẮT ĐI,TẮT ĐI,110622,1.4975641025641022,1.9850844017094016,
110622_A1203991701#20898#9005547968154156,110622/A1203991701#20898#9005547968154156.wav,NÓ,NÓ,110622,1.3900192307692305,1.851569963499672,
110622_A1203991701#20898#9005548795164087,110622/A1203991701#20898#9005548795164087.wav,MỞ TO LÊN,MỞ TO LÊN,110622,1.2724679487179484,2.046413461538462,
110622_A1203991701#20898#9005548828777518,110622/A1203991701#20898#9005548828777518.wav,KHÔNG,KHÔNG,110622,2.543718660968661,2.9242150997150995,
110622_A1203991701#20898#9005548724502472,110622/A1203991701#20898#9005548724502472.wav,BÀI GÌ BÀI GÌ,BÀI GÌ BÀI GÌ,110622,2.8608381410256416,3.5896933840080254,
110622_A1203991701#20898#9005547968046087,110622/A1203991701#20898#9005547968046087.wav,MỞ BÀI THI,MỞ BÀI THI,110622,1.48,2.66284829059829,
110622_A1203991701#20898#9005548916065962,110622/A1203991701#20898#9005548916065962.wav,MÌNH BUỒN QUÁ,MÌNH BUỒN QUÁ,110622,0.237358336581124,1.120427781025569,
110622_A1210850185#20897#9005548549712895,110622/A1210850185#20897#9005548549712895.wav,MỞ NHẠC CÓ AI CHUNG TÌNH ĐƯỢC MÃI,MỞ NHẠC CÓ AI CHUNG TÌNH ĐƯỢC MÃI,110622,1.383849715099715,3.7823664125226624,
110622_A1210850185#20897#9005548665161142,110622/A1210850185#20897#9005548665161142.wav,MAI CA ƠI,MAIKA ƠI,110622,1.7100384615384616,2.61,
110622_A1210850185#20897#9005548196188779,110622/A1210850185#20897#9005548196188779.wav,MỞ NHẠC QUANG LÊ,MỞ NHẠC QUANG LÊ,110622,1.6111912393162395,2.592373575498576,
110622_A1210850185#20897#9005548549673573,110622/A1210850185#20897#9005548549673573.wav,MỞ NHẠC ĐINH TÙNG HUY,MỞ NHẠC ĐINH TÙNG HUY,110622,1.4093356481481485,3.013881944444444,
110622_A1210850185#20897#9005548800057500,110622/A1210850185#20897#9005548800057500.wav,CHÍN BÀI,9 BÀI,110622,0.2371896367521369,0.8162462606837609,
110622_A1210850185#20897#9005548196196490,110622/A1210850185#20897#9005548196196490.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.3527243589743594,2.143654537782309,
110622_A1048036486#20896#9005548798066256,110622/A1048036486#20896#9005548798066256.wav,BẠN CÓ BIẾT TỔNG THỐNG PU TIN KHÔNG,BẠN CÓ BIẾT TỔNG THỐNG PUTIN KHÔNG,110622,1.5208716168091168,4.413645121082622,
110622_A1048036486#20896#9005548798803763,110622/A1048036486#20896#9005548798803763.wav,BẠN THÍCH MÈO HƯ KHÔNG,BẠN THÍCH MÈO HƯ KHÔNG,110622,1.3040439814814817,2.6541599363812862,
110622_A1048036486#20896#9005548914168311,110622/A1048036486#20896#9005548914168311.wav,NHẠC VẬY TRAI BỊ THỦY THỦY TINH ĐỌC RA TIẾNG ANH LÀ GÌ,NHẠC VẬY TRAI BỊ THỦY THỦY TINH ĐỌC RA TIẾNG ANH LÀ GÌ,110622,1.5276113854034068,6.993655982905984,
110622_A1048036486#20896#9005548799056989,110622/A1048036486#20896#9005548799056989.wav,BẠN ĐƯỢC SẢN XUẤT RA TỪ CÔNG TY NÀO,BẠN ĐƯỢC SẢN XUẤT RA TỪ CÔNG TY NÀO,110622,2.6462820512820517,4.689230769230769,
110622_A1048036486#20896#9005548909506449,110622/A1048036486#20896#9005548909506449.wav,BÂY GIỜ LÀ MẤY GIỜ RỒI,BÂY GIỜ LÀ MẤY GIỜ RỒI,110622,1.4399407051282056,2.7772035256410263,
110622_A1048036486#20896#9005548909283820,110622/A1048036486#20896#9005548909283820.wav,BÂY GIỜ LÀ MẤY GIỜ RỒI,BÂY GIỜ LÀ MẤY GIỜ RỒI,110622,0.2282211538461537,1.6302040598290597,
110622_A1210041017#20896#9005548563776962,110622/A1210041017#20896#9005548563776962.wav,Ô KÊ RỒI,OK RỒI,110622,1.2805865384615391,2.1256346153846155,
110622_A1048036486#20896#9005548828860250,110622/A1048036486#20896#9005548828860250.wav,BA TRĂM CỘNG BỐN NGHÌN BẰNG MẤY,300 + 4000 BẰNG MẤY,110622,3.187371794871794,5.832540064102564,
110622_A1210041017#20896#9005548580668023,110622/A1210041017#20896#9005548580668023.wav,TẮT NHẠC NGAY,TẮT NHẠC NGAY,110622,1.4158589743589745,2.4140399531869816,
110622_A1048036486#20896#9005548912581964,110622/A1048036486#20896#9005548912581964.wav,BÂY GIỜ LÀ MẤY GIỜ RỒI,BÂY GIỜ LÀ MẤY GIỜ RỒI,110622,0.2501976495726496,1.339275284900285,
110622_A1210041017#20896#9005548580576763,110622/A1210041017#20896#9005548580576763.wav,MAI,MAI,110622,0.634474358974359,0.8005213675213676,
110622_A1048036486#20896#9005548885003930,110622/A1048036486#20896#9005548885003930.wav,BẠN CÓ THỂ NHẮC NHẮC BÁO THỨC,BẠN CÓ THỂ NHẮC NHẮC BÁO THỨC,110622,2.25076282051282,5.459710591884405,
110622_A1210041017#20896#9005548269295400,110622/A1210041017#20896#9005548269295400.wav,BÀI SI TÌNH CỦA HOÀNG THÙY LINH,BÀI SI TÌNH CỦA HOÀNG THÙY LINH,110622,1.981853098290598,4.527824786324785,
110622_A1048036486#20896#9005548885048399,110622/A1048036486#20896#9005548885048399.wav,BẠN CÓ THỂ NHẮC MÌNH NĂM GIỜ SÁNG ĐƯỢC KHÔNG,BẠN CÓ THỂ NHẮC MÌNH 5 GIỜ SÁNG ĐƯỢC KHÔNG,110622,2.246364672364672,4.936441921383387,
110622_A1048036486#20896#9005548886388701,110622/A1048036486#20896#9005548886388701.wav,HAI NĂM NỮA LÀ NĂM BAO NHIÊU,HAI NĂM NỮA LÀ NĂM BAO NHIÊU,110622,1.4721171652421643,3.371937098411833,
110622_A1048036486#20896#9005548786034987,110622/A1048036486#20896#9005548786034987.wav,NGÀY MAI,NGÀY MAI,110622,3.0952275641025637,4.076790041242525,
110622_A1210041017#20896#9005548538342559,110622/A1210041017#20896#9005548538342559.wav,MAIKA,MAIKA,110622,1.5822941595441595,2.2860544871794874,
110622_A1048036486#20896#9005547925212409,110622/A1048036486#20896#9005547925212409.wav,CON ĐIÊN,CON ĐIÊN,110622,3.793199430199429,4.279956552706556,
110622_A1210041017#20896#9005548441230567,110622/A1210041017#20896#9005548441230567.wav,BÀI HÁT KẺ CẮP GẶP BÀ GIÀ CỦA HOÀNG THÙY LINH,BÀI HÁT KẺ CẮP GẶP BÀ GIÀ CỦA HOÀNG THÙY LINH,110622,1.6449935897435897,4.956767806267807,
110622_A1048036486#20896#9005548885766237,110622/A1048036486#20896#9005548885766237.wav,NHẮC MÌNH VÀO MƯỜI CHÍN SÁNG,NHẮC MÌNH VÀO 19 SÁNG,110622,1.5527307692307692,4.390115384615385,
110622_A1048036486#20896#9005548704573724,110622/A1048036486#20896#9005548704573724.wav,MỞ NHẠC,MỞ NHẠC,110622,1.8645128205128203,2.473502849002849,
110622_A1048036486#20896#9005547903377149,110622/A1048036486#20896#9005547903377149.wav,BÂY GIỜ LÀ MẤY GIỜ,BÂY GIỜ LÀ MẤY GIỜ,110622,1.2171538461538465,2.352801638176638,
110622_A1210041017#20896#9005548488882038,110622/A1210041017#20896#9005548488882038.wav,TẮT NHẠC CHO TÔI,TẮT NHẠC CHO TÔI,110622,1.4428685897435898,2.99412423513986,
110622_A1210041017#20896#9005548368468090,110622/A1210041017#20896#9005548368468090.wav,TẮT NHẠC CHO TÔI,TẮT NHẠC CHO TÔI,110622,1.759831018518519,3.132160434472936,
110622_A1048036486#20896#9005548632197037,110622/A1048036486#20896#9005548632197037.wav,BÂY GIỜ LÀ MẤY GIỜ RỒI,BÂY GIỜ LÀ MẤY GIỜ RỒI,110622,1.2617368233618236,2.693010837542088,
110622_A1210041017#20896#9005548561951548,110622/A1210041017#20896#9005548561951548.wav,TẮT ĐI KHÔNG NGHE NỮA,TẮT ĐI KHÔNG NGHE NỮA,110622,1.5650384615384612,2.6115653821838025,
110622_A1048036486#20896#9005548913625230,110622/A1048036486#20896#9005548913625230.wav,NGƯỜI CHƠI BÓNG CHÀY GIỎI NHẤT THẾ GIỚI LÀ AI,NGƯỜI CHƠI BÓNG CHÀY GIỎI NHẤT THẾ GIỚI LÀ AI,110622,2.3807403846153843,5.214575854700854,
110622_A1210041017#20896#9005548488768104,110622/A1210041017#20896#9005548488768104.wav,NGƯỜI NHỆN A B C,NGƯỜI NHỆN ABC,110622,1.7414166666666666,3.3577094017094016,
110622_A1048036486#20896#9005548908930043,110622/A1048036486#20896#9005548908930043.wav,BẠN CÓ GHÉT TRUNG QUỐC KHÔNG,BẠN CÓ GHÉT TRUNG QUỐC KHÔNG,110622,1.1172179487179488,2.273361823361824,
110622_A1048036486#20896#9005548704396601,110622/A1048036486#20896#9005548704396601.wav,DỰ BÁO THỜI TIẾT NGÀY MAI Ở QUỲNH THIỆN,DỰ BÁO THỜI TIẾT NGÀY MAI Ở QUỲNH THIỆN,110622,2.27921766425304,5.533043354478907,
