,utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems,duration,label
239,A1048036486#20896#9005548885003930,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548885003930.wav,BẠN CÓ THỂ NHẮC NHẮC BÁO THỨC,BẠN CÓ THỂ NHẮC NHẮC BÁO THỨC,110622,2.25076282051282,5.459710591884405,,6.60025,speech
241,A1048036486#20896#9005548885048399,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548885048399.wav,BẠN CÓ THỂ NHẮC MÌNH NĂM GIỜ SÁNG ĐƯỢC KHÔNG,BẠN CÓ THỂ NHẮC MÌNH 5 GIỜ SÁNG ĐƯỢC KHÔNG,110622,2.246364672364672,4.936441921383387,,5.54425,speech
247,A1048036486#20896#9005548885766237,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548885766237.wav,NHẮC MÌNH VÀO MƯỜI CHÍN SÁNG,NHẮC MÌNH VÀO 19 SÁNG,110622,1.5527307692307692,4.390115384615385,,5.643,speech
242,A1048036486#20896#9005548886388701,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548886388701.wav,HAI NĂM NỮA LÀ NĂM BAO NHIÊU,HAI NĂM NỮA LÀ NĂM BAO NHIÊU,110622,1.4721171652421643,3.371937098411833,,4.105625,speech
256,A1048036486#20896#9005548908930043,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548908930043.wav,BẠN CÓ GHÉT TRUNG QUỐC KHÔNG,BẠN CÓ GHÉT TRUNG QUỐC KHÔNG,110622,1.1172179487179488,2.273361823361824,,3.11225,speech
233,A1048036486#20896#9005548909283820,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548909283820.wav,BÂY GIỜ LÀ MẤY GIỜ RỒI,BÂY GIỜ LÀ MẤY GIỜ RỒI,110622,0.2282211538461537,1.6302040598290597,,3.56025,speech
264,A1048036486#20896#9005548909459235,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548909459235.wav,MỞ TIN TỨC THẾ GIỚI,MỞ TIN TỨC THẾ GIỚI,110622,0.2234943019943021,1.5591866096866094,,3.56575,speech
232,A1048036486#20896#9005548909506449,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548909506449.wav,BÂY GIỜ LÀ MẤY GIỜ RỒI,BÂY GIỜ LÀ MẤY GIỜ RỒI,110622,1.4399407051282056,2.7772035256410263,,3.497625,speech
259,A1048036486#20896#9005548909855328,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548909855328.wav,MAI,MAI,110622,1.9165900997151,2.31888425925926,,2.66425,speech
237,A1048036486#20896#9005548912581964,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548912581964.wav,BÂY GIỜ LÀ MẤY GIỜ RỒI,BÂY GIỜ LÀ MẤY GIỜ RỒI,110622,0.2501976495726496,1.339275284900285,,2.24825,speech
254,A1048036486#20896#9005548913625230,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548913625230.wav,NGƯỜI CHƠI BÓNG CHÀY GIỎI NHẤT THẾ GIỚI LÀ AI,NGƯỜI CHƠI BÓNG CHÀY GIỎI NHẤT THẾ GIỚI LÀ AI,110622,2.3807403846153843,5.214575854700854,,6.34425,speech
230,A1048036486#20896#9005548914168311,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048036486#20896#9005548914168311.wav,NHẠC VẬY TRAI BỊ THỦY THỦY TINH ĐỌC RA TIẾNG ANH LÀ GÌ,NHẠC VẬY TRAI BỊ THỦY THỦY TINH ĐỌC RA TIẾNG ANH LÀ GÌ,110622,1.5276113854034068,6.993655982905984,,7.94425,speech
4623,A1048040478#17884#9005549691006254,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048040478#17884#9005549691006254.wav,MỞ NHẠC THIẾU NHI,MỞ NHẠC THIẾU NHI,110622,1.4667633735979295,2.9871451682484915,,3.785625,speech
4622,A1048040478#17884#9005549691108294,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048040478#17884#9005549691108294.wav,MỞ NHẠC THIẾU NHI,MỞ NHẠC THIẾU NHI,110622,1.52,2.971865293356342,,3.788375,speech
4625,A1048040478#17884#9005550007283869,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048040478#17884#9005550007283869.wav,MAI CA LÚC NÀO CŨNG NGHE TIẾNG NÓI RÕ,MAIKA LÚC NÀO CŨNG NGHE TIẾNG NÓI RÕ,110622,3.0957593830888706,5.598267256255392,,6.441625,speech
4624,A1048040478#17884#9005550265230229,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048040478#17884#9005550265230229.wav,MAI CA,MAIKA,110622,3.849782786885246,5.465867558239859,,6.476375,speech
4626,A1048040478#17884#9005550415706020,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048040478#17884#9005550415706020.wav,TẮT NHẠC,TẮT NHẠC,110622,1.49,2.286651855047455,,3.2485,speech
4134,A1048047251#309#9005548313669801,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048047251#309#9005548313669801.wav,TẮT ĐÈN ĐỌC SÁCH,TẮT ĐÈN ĐỌC SÁCH,110622,1.1005630871050385,2.420736549957301,,3.149375,speech
4059,A1048047251#309#9005548313698728,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048047251#309#9005548313698728.wav,TÔI MUỐN THƯ GIÃN,TÔI MUỐN THƯ GIÃN,110622,0.94,2.313160131459656,,3.495875,speech
4091,A1048047251#309#9005548721308909,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048047251#309#9005548721308909.wav,TẮT ĐÈN ĐỌC SÁCH,TẮT ĐÈN ĐỌC SÁCH,110622,0.8775453309156847,2.1228286491387127,,3.9425,speech
4099,A1048047251#309#9005549435088362,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048047251#309#9005549435088362.wav,TÔI MUỐN THƯ GIÃN,TÔI MUỐN THƯ GIÃN,110622,1.3263000906618316,2.434694696282865,,3.01725,speech
4058,A1048047251#309#9005549851371323,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048047251#309#9005549851371323.wav,LÀM TIẾNG MÈO KÊU,LÀM TIẾNG MÈO KÊU,110622,2.119716115140526,4.0572846781505,,4.810625,speech
4117,A1048047251#309#9005549852052784,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048047251#309#9005549852052784.wav,TÔI MUỐN THƯ GIÃN,TÔI MUỐN THƯ GIÃN,110622,1.1641088812980358,2.3277988898377453,,3.9745,speech
4090,A1048047251#309#9005550037925380,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048047251#309#9005550037925380.wav,TÔI MUỐN THƯ GIÃN,TÔI MUỐN THƯ GIÃN,110622,1.4298603807796917,2.53435335448776,,3.207875,speech
4074,A1048047251#309#9005550388134170,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048047251#309#9005550388134170.wav,BẬT NHẠC,BẬT NHẠC,110622,1.1907771985494109,1.8450819356301,,3.207875,speech
10859,A1048058851#9528#9005549349634952,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048058851#9528#9005549349634952.wav,TẮT NHẠC,TẮT NHẠC,110622,1.563669556876554,2.063669556876554,,3.156625,speech
1237,A1048093524#422#9005548305912765,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048093524#422#9005548305912765.wav,MỞ NHẠC,MỞ NHẠC,110622,1.3796215692124107,2.116321510967157,,3.783875,speech
1238,A1048093524#422#9005548309415760,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048093524#422#9005548309415760.wav,MỞ NHẠC,MỞ NHẠC,110622,1.7841264916467776,2.8039683770883057,,4.6145,speech
1257,A1048093524#422#9005550121646146,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048093524#422#9005550121646146.wav,MỞ NHẠC,MỞ NHẠC,110622,1.085168876262626,1.9252597853535336,,3.65725,speech
1258,A1048093524#422#9005550383666294,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048093524#422#9005550383666294.wav,MỞ NHẠC,MỞ NHẠC,110622,1.1144229797979797,1.7826382575757589,,3.7085,speech
11125,A1048098513#9117#9005548669621139,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048098513#9117#9005548669621139.wav,HÔM NAY CÓ MƯA KHÔNG,HÔM NAY CÓ MƯA KHÔNG,110622,0.253370126146789,1.353038990825688,,4.90975,speech
11126,A1048098513#9117#9005549609337262,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048098513#9117#9005549609337262.wav,MỞ NHẠC REMIX,MỞ NHẠC REMIX,110622,1.2647947247706424,2.474481077981652,,3.50725,speech
11127,A1048098513#9117#9005550017360275,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048098513#9117#9005550017360275.wav,TÔI KHÔNG ĐỒNG Ý,TÔI KHÔNG ĐỒNG Ý,110622,0.7484799311926607,1.5655592029816512,,2.577875,speech
8992,A1048141061#11428#9005547936783203,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005547936783203.wav,TẮT ĐÈN MỘT,TẮT ĐÈN 1,110622,1.402406714684015,2.2197164265799256,,3.345875,speech
8985,A1048141061#11428#9005547940182679,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005547940182679.wav,BẬT TI VI,BẬT TIVI,110622,1.2772304832713752,2.108253368959108,,2.863125,speech
8990,A1048141061#11428#9005547980598764,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005547980598764.wav,TẮT TI VI,TẮT TIVI,110622,1.557830855018587,2.435046468401488,,3.2485,speech
8983,A1048141061#11428#9005548152671873,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005548152671873.wav,MỞ NHẠC DÂN CA,MỞ NHẠC DÂN CA,110622,1.494463870817844,2.6426754182156134,,3.343125,speech
8987,A1048141061#11428#9005548724908043,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005548724908043.wav,TẮT QUẠT MÁY,TẮT QUẠT MÁY,110622,1.467953996282528,2.289393587360596,,3.8245,speech
8982,A1048141061#11428#9005549073425696,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005549073425696.wav,TẮT QUẠT MÁY,TẮT QUẠT MÁY,110622,1.2653736059479554,2.2055405436802964,,6.545875,speech
8984,A1048141061#11428#9005549634278311,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005549634278311.wav,MỞ QUẠT GIÓ,MỞ QUẠT GIÓ,110622,1.4235543680297396,2.4533178438661705,,3.1845,speech
8991,A1048141061#11428#9005549800993513,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005549800993513.wav,TẮT ĐÈN MỘT,TẮT ĐÈN 1,110622,1.2257736988847587,1.91882434944238,,3.4725,speech
8988,A1048141061#11428#9005549843880680,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005549843880680.wav,TẮT GIÓ,TẮT GIÓ,110622,1.4528991635687734,2.295628252788103,,3.3765,speech
8986,A1048141061#11428#9005549887464746,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005549887464746.wav,TẮT ĐÈN MỘT,TẮT ĐÈN 1,110622,1.2129419144981417,1.976132434944238,,3.0565,speech
8989,A1048141061#11428#9005550236622004,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048141061#11428#9005550236622004.wav,BẬT ĐÈN MỘT,BẬT ĐÈN 1,110622,1.3975817843866172,2.271556226765799,,3.0565,speech
9977,A1048173462#10849#9005548627030185,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048173462#10849#9005548627030185.wav,,,110622,1.5212395058357793,2.445914499579096,,3.3445,speech
9976,A1048173462#10849#9005549398844292,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048173462#10849#9005549398844292.wav,MỞ MÁY LẠNH PHÒNG NGỦ,MỞ MÁY LẠNH PHÒNG NGỦ,110622,1.78,3.986342760069469,,4.90975,speech
9978,A1048173462#10849#9005550207799530,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048173462#10849#9005550207799530.wav,MỞ MÁY LẠNH PHÒNG NGỦ,MỞ MÁY LẠNH PHÒNG NGỦ,110622,1.452869529826052,2.495091954284501,,3.697875,speech
6724,A1048221480#15185#9005549177960382,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048221480#15185#9005549177960382.wav,SAO CÔ ĂN NÓI LUNG TUNG ,SAO CÔ ĂN NÓI LUNG TUNG,110622,0.9589084507042254,1.9142297535211268,,3.023125,speech
6725,A1048221480#15185#9005550408068144,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048221480#15185#9005550408068144.wav,TẮT ĐÈN PHÒNG NGỦ,TẮT ĐÈN PHÒNG NGỦ,110622,1.3748792756539236,2.165016348088531,,3.09125,speech
12153,A1048243561#7451#9005549666551521,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048243561#7451#9005549666551521.wav,MỞ ĐÈN PHÒNG KHÁCH,MỞ ĐÈN PHÒNG KHÁCH,110622,1.383805821648387,2.975571533181246,,3.988625,speech
12151,A1048243561#7451#9005549684936258,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048243561#7451#9005549684936258.wav,MỞ NHẠC THIẾU NHI,MỞ NHẠC THIẾU NHI,110622,2.640641862187052,3.7135511718602094,,5.583125,speech
12152,A1048243561#7451#9005549771570706,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048243561#7451#9005549771570706.wav,MỞ NHẠC THIẾU NHI,MỞ NHẠC THIẾU NHI,110622,1.564810116996706,2.821135006878447,,4.68575,speech
13186,A1048251248#6819#9005548180122485,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048251248#6819#9005548180122485.wav,MỞ TIN TỨC VỀ CHIẾN TRANH NGA,MỞ TIN TỨC VỀ CHIẾN TRANH NGA,110622,1.9620266666666668,3.795938333333333,,4.500625,speech
13184,A1048251248#6819#9005548352768123,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048251248#6819#9005548352768123.wav,MỞ TIN TỨC VỀ CHIẾN TRANH NGA,MỞ TIN TỨC VỀ CHIẾN TRANH NGA,110622,1.4449375,3.577865,,4.783125,speech
13185,A1048251248#6819#9005548521222232,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048251248#6819#9005548521222232.wav,TẮT NHẠC SAU HAI MƯƠI PHÚT NỮA,TẮT NHẠC SAU 20 PHÚT NỮA,110622,1.41887,3.242211666666667,,3.89125,speech
11583,A1048258251#8691#9005548115244488,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048258251#8691#9005548115244488.wav,AI GỌI,AI GỌI,110622,4.303588656241716,5.262887180846365,,7.159375,speech
9943,A1048281323#10865#9005548094311590,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048281323#10865#9005548094311590.wav,MỞ MÁY LẠNH HAI MƯƠI HAI ĐỘ,MỞ MÁY LẠNH 22 ĐỘ,110622,1.3091075568094204,3.113842387196427,,3.761875,speech
9945,A1048281323#10865#9005548724180419,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048281323#10865#9005548724180419.wav,TẮT MÁY LẠNH,TẮT MÁY LẠNH,110622,1.366530940878767,2.164213162039249,,2.999375,speech
9944,A1048281323#10865#9005549576989304,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048281323#10865#9005549576989304.wav,TẮT NHẠC,TẮT NHẠC,110622,1.1694887720974676,1.6548292494255226,,3.6645,speech
13909,A1048285387#116#9005548101775907,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005548101775907.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.4625765000000002,2.3551060419440746,,3.693375,speech
14054,A1048285387#116#9005548107463134,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005548107463134.wav,MỞ TIN TỨC U CỜ RAI NA,MỞ TIN TỨC UKRAINE,110622,1.4844624999999998,3.6399902659574463,,4.114875,speech
13897,A1048285387#116#9005548188743845,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005548188743845.wav,MỞ DANH SÁCH NHẠC TRẺ,MỞ DANH SÁCH NHẠC TRẺ,110622,1.3,3.201733404255319,,3.88675,speech
13833,A1048285387#116#9005548277146848,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005548277146848.wav,MỞ TIN TỨC Y TẾ,MỞ TIN TỨC Y TẾ,110622,1.8780550000000005,3.638021843971632,,4.429375,speech
13855,A1048285387#116#9005548278032655,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005548278032655.wav,MỞ TIN TỨC ĐUA XE ĐẠP,MỞ TIN TỨC ĐUA XE ĐẠP,110622,2.0894836666666667,4.35227456308101,,5.00675,speech
13906,A1048285387#116#9005548710552843,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005548710552843.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.8126408333333333,2.807221611553785,,4.013375,speech
14001,A1048285387#116#9005548798397165,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005548798397165.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.4644413333333333,2.487779333333334,,3.2495,speech
13973,A1048285387#116#9005549142254844,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005549142254844.wav,MỞ TIN TỨC ĐÀI TIẾNG NÓI VIỆT NAM,MỞ TIN TỨC ĐÀI TIẾNG NÓI VIỆT NAM,110622,1.8529616666666664,4.416389095650244,,5.168125,speech
14064,A1048285387#116#9005549180128005,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005549180128005.wav,MỞ TIN TỨC U CỜ RAI NA,MỞ TIN TỨC UKRAINE,110622,1.6389745000000002,4.015872666666667,,4.963375,speech
14038,A1048285387#116#9005550093942076,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005550093942076.wav,MỞ TIN TỨC U CỜ RAI NA,MỞ TIN TỨC UKRAINE,110622,1.9707251666666668,4.268635000000001,,4.784125,speech
14025,A1048285387#116#9005550224531170,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048285387#116#9005550224531170.wav,MỞ TIN TỨC U CỜ RAI NA,MỞ TIN TỨC UKRAINE,110622,1.549716,3.739658,,4.3695,speech
669,A1048293378#425#9005548107774244,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548107774244.wav,MẤY GIỜ,MẤY GIỜ,110622,1.3172268518518515,2.697771723646724,,2.727875,speech
666,A1048293378#425#9005548115336501,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548115336501.wav,MẤY GIỜ,MẤY GIỜ,110622,1.4493982907041183,2.233456834352979,,3.116,speech
586,A1048293378#425#9005548198686019,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548198686019.wav,ĐỨC PHẬT ĐANG NHẬP NIẾT BÀN,ĐỨC PHẬT ĐANG NHẬP NIẾT BÀN,110622,2.3140122863247856,4.113741452991455,,4.778625,speech
690,A1048293378#425#9005548209804688,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548209804688.wav,MẤY GIỜ,MẤY GIỜ,110622,1.240704415954416,1.8847581908831907,,3.10775,speech
634,A1048293378#425#9005548286911548,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548286911548.wav,MẤY GIỜ,MẤY GIỜ,110622,1.1773130341880345,2.0454273504273512,,2.60125,speech
630,A1048293378#425#9005548302827100,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548302827100.wav,MẤY GIỜ,MẤY GIỜ,110622,1.2664807692307691,1.947662749287749,,2.722375,speech
559,A1048293378#425#9005548543653144,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548543653144.wav,MẤY GIỜ,MẤY GIỜ,110622,1.1929006410256413,1.985717948717949,,2.49975,speech
689,A1048293378#425#9005548886029282,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548886029282.wav,MẤY GIỜ,MẤY GIỜ,110622,1.213608974358974,2.050358974358974,,3.0465,speech
553,A1048293378#425#9005548982510225,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548982510225.wav,MẤY GIỜ,MẤY GIỜ,110622,1.162384259259259,1.9845833789254843,,2.853125,speech
688,A1048293378#425#9005548988569409,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005548988569409.wav,MẤY GIỜ,MẤY GIỜ,110622,1.2183518518518517,2.078351851851852,,2.85725,speech
676,A1048293378#425#9005549066205885,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005549066205885.wav,MẤY GIỜ,MẤY GIỜ,110622,1.3005698005698003,1.9430016840504127,,2.853125,speech
629,A1048293378#425#9005549158713293,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005549158713293.wav,MẤY GIỜ,MẤY GIỜ,110622,1.206658831908832,2.009519943019943,,3.0145,speech
662,A1048293378#425#9005549182546909,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005549182546909.wav,MẤY GIỜ,MẤY GIỜ,110622,1.2566666666666666,2.2346666662781325,,2.86,speech
701,A1048293378#425#9005549507429368,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005549507429368.wav,MẤY GIỜ,MẤY GIỜ,110622,1.3606396011396007,2.0595256410256413,,3.031,speech
583,A1048293378#425#9005549557004286,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005549557004286.wav,MẤY GIỜ,MẤY GIỜ,110622,1.2149985754985757,2.041787037037037,,3.2065,speech
587,A1048293378#425#9005549712961125,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005549712961125.wav,MẤY GIỜ,MẤY GIỜ,110622,1.2615664173789174,2.496007834757834,,2.597125,speech
584,A1048293378#425#9005549896205240,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005549896205240.wav,MẤY GIỜ,MẤY GIỜ,110622,1.3391666666666666,2.225939403472299,,3.013125,speech
649,A1048293378#425#9005550096349415,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005550096349415.wav,MẤY GIỜ,MẤY GIỜ,110622,1.2479503205128204,2.108775641025641,,2.917125,speech
635,A1048293378#425#9005550185421561,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1048293378#425#9005550185421561.wav,BÂY GIỜ LÀ MẤY GIỜ,BÂY GIỜ LÀ MẤY GIỜ,110622,1.1462521367521368,2.76201103988604,,3.52925,speech
